UserID,ImoNumber,Dimension,Eta,Destination,UTCTime
235101749,9494993,"{'A': 12, 'B': 9, 'C': 2, 'D': 7}","{'Day': 7, 'Hour': 2, 'Minute': 0, 'Month': 5}",ULLAPOOL            ,2023-10-02 01:43:09.580207+00:00
,,,,,
209211000,9196199,"{'A': 74, 'B': 15, 'C': 6, 'D': 7}","{'Day': 2, 'Hour': 22, 'Minute': 0, 'Month': 10}",GBGLW,2023-10-02 01:43:10.271518+00:00
,,,,,
250006183,0,"{'A': 10, 'B': 7, 'C': 1, 'D': 5}","{'Day': 21, 'Hour': 8, 'Minute': 30, 'Month': 12}",BALTIMORE           ,2023-10-02 01:43:14.337333+00:00
,,,,,
275528000,9167332,"{'A': 77, 'B': 13, 'C': 8, 'D': 6}","{'Day': 30, 'Hour': 5, 'Minute': 40, 'Month': 9}",IEGWY,2023-10-02 01:43:14.754621+00:00
,,,,,
250000213,9327712,"{'A': 33, 'B': 7, 'C': 3, 'D': 6}","{'Day': 13, 'Hour': 7, 'Minute': 0, 'Month': 9}",BELFAST             ,2023-10-02 01:43:17.755444+00:00
,,,,,
234417000,0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}","GILLNETS VHF8,16",2023-10-02 01:43:17.875966+00:00
,,,,,
372867000,8109266,"{'A': 21, 'B': 35, 'C': 1, 'D': 11}","{'Day': 29, 'Hour': 12, 'Minute': 0, 'Month': 8}",IEGWY               ,2023-10-02 01:43:21.018571+00:00
,,,,,
232005630,0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",NEWLYN/CWLL/UK      ,2023-10-02 01:43:24.385162+00:00
,,,,,
538009233,9732931,"{'A': 152, 'B': 31, 'C': 8, 'D': 24}","{'Day': 27, 'Hour': 4, 'Minute': 0, 'Month': 9}",GBMLF               ,2023-10-02 01:43:26.229636+00:00
,,,,,
232042090,0,"{'A': 13, 'B': 8, 'C': 2, 'D': 6}","{'Day': 0, 'Hour': 0, 'Minute': 0, 'Month': 0}",CH16 FOR INFO,2023-10-02 01:43:29.108666+00:00
,,,,,
235070957,956456600,"{'A': 12, 'B': 7, 'C': 4, 'D': 3}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",FISHING 8/16 VHF,2023-10-02 01:43:49.483522+00:00
,,,,,
235097013,0,"{'A': 8, 'B': 10, 'C': 3, 'D': 3}","{'Day': 25, 'Hour': 21, 'Minute': 0, 'Month': 9}",NEWLYN              ,2023-10-02 01:43:52.608256+00:00
,,,,,
224655000,8012267,"{'A': 82, 'B': 25, 'C': 9, 'D': 8}","{'Day': 30, 'Hour': 22, 'Minute': 59, 'Month': 9}",IEORK   ,2023-10-02 01:43:56.507345+00:00
,,,,,
232003889,9001693,"{'A': 12, 'B': 18, 'C': 4, 'D': 6}","{'Day': 4, 'Hour': 16, 'Minute': 0, 'Month': 6}",PENZANCE,2023-10-02 01:44:08.115316+00:00
,,,,,
255772000,9436197,"{'A': 134, 'B': 7, 'C': 11, 'D': 11}","{'Day': 5, 'Hour': 4, 'Minute': 0, 'Month': 10}",MOERDIJK            ,2023-10-02 01:44:25.207072+00:00
,,,,,
230632000,9468932,"{'A': 14, 'B': 204, 'C': 7, 'D': 20}","{'Day': 3, 'Hour': 11, 'Minute': 0, 'Month': 10}",ZEEBRUGGE           ,2023-10-02 01:44:33.909398+00:00
,,,,,
235093244,0,"{'A': 22, 'B': 10, 'C': 3, 'D': 3}","{'Day': 19, 'Hour': 16, 'Minute': 0, 'Month': 6}",SCAVAIG,2023-10-02 01:44:35.034708+00:00
,,,,,
235063728,9440746,"{'A': 16, 'B': 18, 'C': 8, 'D': 6}","{'Day': 21, 'Hour': 12, 'Minute': 0, 'Month': 2}",MILFORD HAVEN       ,2023-10-02 01:44:43.791712+00:00
,,,,,
636018343,9137193,"{'A': 71, 'B': 11, 'C': 7, 'D': 5}","{'Day': 3, 'Hour': 7, 'Minute': 0, 'Month': 10}",IE RUS              ,2023-10-02 01:44:45.025047+00:00
,,,,,
232005533,9404235,"{'A': 76, 'B': 14, 'C': 10, 'D': 5}","{'Day': 27, 'Hour': 12, 'Minute': 0, 'Month': 9}",IEPAW,2023-10-02 01:44:48.756098+00:00
,,,,,
232005890,0,"{'A': 11, 'B': 12, 'C': 3, 'D': 3}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",FISHING             ,2023-10-02 01:44:55.089611+00:00
,,,,,
319037000,8955536,"{'A': 30, 'B': 8, 'C': 4, 'D': 4}","{'Day': 23, 'Hour': 11, 'Minute': 0, 'Month': 9}",FALMOUTH            ,2023-10-02 01:44:58.985476+00:00
,,,,,
538090308,9259317,"{'A': 100, 'B': 0, 'C': 15, 'D': 15}","{'Day': 27, 'Hour': 7, 'Minute': 0, 'Month': 9}",GBPEM               ,2023-10-02 01:45:05.103888+00:00
,,,,,
235084022,9334222,"{'A': 68, 'B': 15, 'C': 7, 'D': 6}","{'Day': 25, 'Hour': 8, 'Minute': 0, 'Month': 9}",MILFORD BUNKERS,2023-10-02 01:45:15.518391+00:00
,,,,,
210101000,9483346,"{'A': 139, 'B': 13, 'C': 9, 'D': 15}","{'Day': 3, 'Hour': 11, 'Minute': 0, 'Month': 10}",NLRTM,2023-10-02 01:45:20.934435+00:00
,,,,,
244750645,9772527,"{'A': 75, 'B': 12, 'C': 8, 'D': 7}","{'Day': 30, 'Hour': 18, 'Minute': 30, 'Month': 9}",RINGASKIDDY,2023-10-02 01:45:34.175031+00:00
,,,,,
244333000,9829007,"{'A': 127, 'B': 23, 'C': 5, 'D': 18}","{'Day': 2, 'Hour': 3, 'Minute': 30, 'Month': 10}",IE DUB              ,2023-10-02 01:45:55.227139+00:00
,,,,,
235108809,9674610,"{'A': 12, 'B': 14, 'C': 8, 'D': 4}","{'Day': 20, 'Hour': 21, 'Minute': 30, 'Month': 6}",DUBLIN              ,2023-10-02 01:46:00.794467+00:00
,,,,,
255806171,9404077,"{'A': 134, 'B': 7, 'C': 11, 'D': 11}","{'Day': 2, 'Hour': 17, 'Minute': 0, 'Month': 10}",IE/DUB              ,2023-10-02 01:46:07.943249+00:00
,,,,,
246130000,9283459,"{'A': 101, 'B': 15, 'C': 0, 'D': 15}","{'Day': 25, 'Hour': 18, 'Minute': 0, 'Month': 9}",GBMLF               ,2023-10-02 01:46:12.387965+00:00
,,,,,
235052541,9365178,"{'A': 10, 'B': 60, 'C': 11, 'D': 9}","{'Day': 2, 'Hour': 20, 'Minute': 0, 'Month': 10}",GBRAY GBWMB         ,2023-10-02 01:46:16.701113+00:00
,,,,,
245689000,9266413,"{'A': 100, 'B': 15, 'C': 1, 'D': 14}","{'Day': 2, 'Hour': 0, 'Minute': 5, 'Month': 10}",GB MLF,2023-10-02 01:46:19.249887+00:00
,,,,,
305268000,9404091,"{'A': 134, 'B': 7, 'C': 11, 'D': 11}","{'Day': 1, 'Hour': 18, 'Minute': 30, 'Month': 10}",CORK                ,2023-10-02 01:46:20.884457+00:00
,,,,,
250098000,9112741,"{'A': 11, 'B': 19, 'C': 3, 'D': 9}","{'Day': 31, 'Hour': 23, 'Minute': 59, 'Month': 12}",CORK                ,2023-10-02 01:46:24.140537+00:00
,,,,,
250196000,0,"{'A': 16, 'B': 8, 'C': 3, 'D': 4}","{'Day': 17, 'Hour': 23, 'Minute': 24, 'Month': 7}",SCHULL              ,2023-10-02 01:46:24.224633+00:00
,,,,,
235066353,9440904,"{'A': 17, 'B': 22, 'C': 8, 'D': 6}","{'Day': 5, 'Hour': 0, 'Minute': 0, 'Month': 8}",MILFORD HAVEN       ,2023-10-02 01:46:44.049808+00:00
,,,,,
219195000,9214666,"{'A': 30, 'B': 165, 'C': 13, 'D': 13}","{'Day': 30, 'Hour': 12, 'Minute': 15, 'Month': 9}",GBBRK-GBBEL,2023-10-02 01:46:55.429098+00:00
,,,,,
255805840,9323479,"{'A': 134, 'B': 7, 'C': 11, 'D': 11}","{'Day': 3, 'Hour': 5, 'Minute': 0, 'Month': 10}",WATERFORD           ,2023-10-02 01:47:10.490705+00:00
,,,,,
232023027,0,"{'A': 7, 'B': 8, 'C': 3, 'D': 3}","{'Day': 18, 'Hour': 9, 'Minute': 0, 'Month': 9}",NEWLYN ,2023-10-02 01:47:15.298501+00:00
,,,,,
236669000,9020417,"{'A': 77, 'B': 13, 'C': 9, 'D': 6}","{'Day': 1, 'Hour': 22, 'Minute': 30, 'Month': 10}",GB KYL,2023-10-02 01:47:15.773550+00:00
,,,,,
259170000,9921726,"{'A': 25, 'B': 62, 'C': 10, 'D': 8}","{'Day': 21, 'Hour': 12, 'Minute': 34, 'Month': 3}",FISHFARMS           ,2023-10-02 01:47:15.829251+00:00
,,,,,
236522000,9460241,"{'A': 120, 'B': 29, 'C': 14, 'D': 10}","{'Day': 2, 'Hour': 5, 'Minute': 0, 'Month': 10}",FR PJE              ,2023-10-02 01:47:26.262025+00:00
,,,,,
636019586,9389849,"{'A': 190, 'B': 38, 'C': 11, 'D': 21}","{'Day': 28, 'Hour': 8, 'Minute': 0, 'Month': 9}",GBFAL               ,2023-10-02 01:47:27.654158+00:00
,,,,,
209719000,9355446,"{'A': 132, 'B': 8, 'C': 11, 'D': 11}","{'Day': 2, 'Hour': 20, 'Minute': 0, 'Month': 10}",BELFAST,2023-10-02 01:47:35.238352+00:00
,,,,,
314455000,9229130,"{'A': 75, 'B': 14, 'C': 10, 'D': 4}","{'Day': 3, 'Hour': 20, 'Minute': 0, 'Month': 8}",GBBEL               ,2023-10-02 01:47:37.101274+00:00
,,,,,
232018154,9163025,"{'A': 16, 'B': 53, 'C': 10, 'D': 6}","{'Day': 4, 'Hour': 7, 'Minute': 0, 'Month': 10}",ABERDEEN            ,2023-10-02 01:47:38.667604+00:00
,,,,,
235089447,700203,"{'A': 9, 'B': 6, 'C': 1, 'D': 4}","{'Day': 4, 'Hour': 8, 'Minute': 0, 'Month': 9}",OLD.COURT       ,2023-10-02 01:47:46.222505+00:00
,,,,,
356182000,9228150,"{'A': 170, 'B': 19, 'C': 16, 'D': 16}","{'Day': 26, 'Hour': 20, 'Minute': 0, 'Month': 9}",CORK,2023-10-02 01:47:46.880129+00:00
,,,,,
308919000,8912302,"{'A': 206, 'B': 44, 'C': 27, 'D': 11}","{'Day': 30, 'Hour': 23, 'Minute': 0, 'Month': 9}",GBGSA,2023-10-02 01:47:49.558879+00:00
,,,,,
636009548,7422881,"{'A': 166, 'B': 39, 'C': 8, 'D': 19}","{'Day': 3, 'Hour': 9, 'Minute': 30, 'Month': 10}",LIVERPOOL UK        ,2023-10-02 01:47:56.554665+00:00
,,,,,
235108458,9714824,"{'A': 15, 'B': 12, 'C': 5, 'D': 5}","{'Day': 15, 'Hour': 7, 'Minute': 0, 'Month': 9}",CROSSHAVEN          ,2023-10-02 01:48:00.033563+00:00
,,,,,
232002927,8807947,"{'A': 21, 'B': 10, 'C': 3, 'D': 8}","{'Day': 10, 'Hour': 9, 'Minute': 0, 'Month': 8}",KYLE OF LOCHALSH    ,2023-10-02 01:48:00.319462+00:00
,,,,,
235000032,9206944,"{'A': 13, 'B': 20, 'C': 5, 'D': 6}","{'Day': 21, 'Hour': 9, 'Minute': 30, 'Month': 9}",MILFORD  HAVEN,2023-10-02 01:48:30.330679+00:00
,,,,,
235063854,9412397,"{'A': 12, 'B': 22, 'C': 11, 'D': 7}","{'Day': 28, 'Hour': 9, 'Minute': 0, 'Month': 9}",GBMLF               ,2023-10-02 01:48:33.995937+00:00
,,,,,
250004156,0,"{'A': 14, 'B': 9, 'C': 3, 'D': 3}","{'Day': 1, 'Hour': 10, 'Minute': 0, 'Month': 9}",FISHING             ,2023-10-02 01:48:34.595746+00:00
,,,,,
232033586,0,"{'A': 10, 'B': 9, 'C': 4, 'D': 4}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",BE IN 4--6 AFTERNOON,2023-10-02 01:48:37.139061+00:00
,,,,,
232032303,9921142,"{'A': 10, 'B': 25, 'C': 8, 'D': 7}","{'Day': 1, 'Hour': 18, 'Minute': 0, 'Month': 10}",GBKYL,2023-10-02 01:48:41.569962+00:00
,,,,,
319430000,9623960,"{'A': 12, 'B': 32, 'C': 7, 'D': 9}","{'Day': 13, 'Hour': 18, 'Minute': 0, 'Month': 9}",FALMOUTH,2023-10-02 01:48:41.854291+00:00
,,,,,
538006344,9708150,"{'A': 212, 'B': 44, 'C': 16, 'D': 27}","{'Day': 30, 'Hour': 16, 'Minute': 0, 'Month': 9}",CAWHH               ,2023-10-02 01:48:45.672207+00:00
,,,,,
232004057,0,"{'A': 10, 'B': 6, 'C': 3, 'D': 2}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",NEWLYN,2023-10-02 01:48:46.674108+00:00
,,,,,
250005313,0,"{'A': 5, 'B': 35, 'C': 5, 'D': 5}","{'Day': 23, 'Hour': 18, 'Minute': 0, 'Month': 2}",GALWAY              ,2023-10-02 01:48:59.369899+00:00
,,,,,
250004253,9547855,"{'A': 15, 'B': 15, 'C': 5, 'D': 5}","{'Day': 13, 'Hour': 10, 'Minute': 30, 'Month': 12}",CORK                ,2023-10-02 01:49:02.567711+00:00
,,,,,
232007788,0,"{'A': 9, 'B': 6, 'C': 4, 'D': 3}","{'Day': 30, 'Hour': 3, 'Minute': 0, 'Month': 4}",NEWYN,2023-10-02 01:49:04.471171+00:00
,,,,,
250006183,0,"{'A': 10, 'B': 7, 'C': 1, 'D': 5}","{'Day': 21, 'Hour': 8, 'Minute': 30, 'Month': 12}",BALTIMORE           ,2023-10-02 01:49:10.815618+00:00
,,,,,
235101749,9494993,"{'A': 12, 'B': 9, 'C': 2, 'D': 7}","{'Day': 7, 'Hour': 2, 'Minute': 0, 'Month': 5}",ULLAPOOL            ,2023-10-02 01:49:13.533303+00:00
,,,,,
275528000,9167332,"{'A': 77, 'B': 13, 'C': 8, 'D': 6}","{'Day': 30, 'Hour': 5, 'Minute': 40, 'Month': 9}",IEGWY,2023-10-02 01:49:14.749793+00:00
,,,,,
234417000,0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}","GILLNETS VHF8,16",2023-10-02 01:49:17.972315+00:00
,,,,,
209211000,9196199,"{'A': 74, 'B': 15, 'C': 6, 'D': 7}","{'Day': 2, 'Hour': 22, 'Minute': 0, 'Month': 10}",GBGLW,2023-10-02 01:49:19.435310+00:00
,,,,,
372867000,8109266,"{'A': 21, 'B': 35, 'C': 1, 'D': 11}","{'Day': 29, 'Hour': 12, 'Minute': 0, 'Month': 8}",IEGWY               ,2023-10-02 01:49:21.291707+00:00
,,,,,
244990000,7711062,"{'A': 57, 'B': 16, 'C': 4, 'D': 10}","{'Day': 2, 'Hour': 15, 'Minute': 30, 'Month': 10}",CARDIFF             ,2023-10-02 01:49:24.121552+00:00
,,,,,
255802790,9514755,"{'A': 142, 'B': 10, 'C': 11, 'D': 11}","{'Day': 4, 'Hour': 2, 'Minute': 0, 'Month': 10}",NLRTM,2023-10-02 01:49:24.423003+00:00
,,,,,
232005630,0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",NEWLYN/CWLL/UK      ,2023-10-02 01:49:25.770667+00:00
,,,,,
538009233,9732931,"{'A': 152, 'B': 31, 'C': 8, 'D': 24}","{'Day': 27, 'Hour': 4, 'Minute': 0, 'Month': 9}",GBMLF               ,2023-10-02 01:49:26.025383+00:00
,,,,,
232042090,0,"{'A': 13, 'B': 8, 'C': 2, 'D': 6}","{'Day': 0, 'Hour': 0, 'Minute': 0, 'Month': 0}",CH16 FOR INFO,2023-10-02 01:49:29.409628+00:00
,,,,,
235025112,9319741,"{'A': 11, 'B': 61, 'C': 7, 'D': 8}","{'Day': 2, 'Hour': 21, 'Minute': 0, 'Month': 10}",GBRAY GBWMB,2023-10-02 01:49:40.521332+00:00
,,,,,
235070957,956456600,"{'A': 12, 'B': 7, 'C': 4, 'D': 3}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",FISHING 8/16 VHF,2023-10-02 01:49:46.964186+00:00
,,,,,
235097013,0,"{'A': 8, 'B': 10, 'C': 3, 'D': 3}","{'Day': 25, 'Hour': 21, 'Minute': 0, 'Month': 9}",NEWLYN              ,2023-10-02 01:49:53.154346+00:00
,,,,,
232002848,8516568,"{'A': 26, 'B': 4, 'C': 6, 'D': 1}","{'Day': 1, 'Hour': 7, 'Minute': 30, 'Month': 10}",KISHORN             ,2023-10-02 01:49:55.348413+00:00
,,,,,
235105485,0,"{'A': 7, 'B': 16, 'C': 4, 'D': 4}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",KISHORN             ,2023-10-02 01:49:55.356354+00:00
,,,,,
224655000,8012267,"{'A': 82, 'B': 25, 'C': 9, 'D': 8}","{'Day': 30, 'Hour': 22, 'Minute': 59, 'Month': 9}",IEORK   ,2023-10-02 01:49:57.881783+00:00
,,,,,
232003889,9001693,"{'A': 12, 'B': 18, 'C': 4, 'D': 6}","{'Day': 4, 'Hour': 16, 'Minute': 0, 'Month': 6}",PENZANCE,2023-10-02 01:50:07.857601+00:00
,,,,,
50000954,0,"{'A': 12, 'B': 7, 'C': 2, 'D': 2}","{'Day': 31, 'Hour': 5, 'Minute': 0, 'Month': 5}",FISHING GROUNDS  ,2023-10-02 01:50:37.997699+00:00
,,,,,
232025613,9803974,"{'A': 11, 'B': 13, 'C': 5, 'D': 7}","{'Day': 1, 'Hour': 18, 'Minute': 30, 'Month': 10}",GBKIS               ,2023-10-02 01:50:40.304055+00:00
,,,,,
636018343,9137193,"{'A': 71, 'B': 11, 'C': 7, 'D': 5}","{'Day': 3, 'Hour': 7, 'Minute': 0, 'Month': 10}",IE RUS              ,2023-10-02 01:50:44.733262+00:00
,,,,,
235093244,0,"{'A': 22, 'B': 10, 'C': 3, 'D': 3}","{'Day': 19, 'Hour': 16, 'Minute': 0, 'Month': 6}",SCAVAIG,2023-10-02 01:50:45.506482+00:00
,,,,,
232005533,9404235,"{'A': 76, 'B': 14, 'C': 10, 'D': 5}","{'Day': 27, 'Hour': 12, 'Minute': 0, 'Month': 9}",IEPAW,2023-10-02 01:50:49.591994+00:00
,,,,,
232039981,9740720,"{'A': 23, 'B': 23, 'C': 8, 'D': 8}","{'Day': 22, 'Hour': 5, 'Minute': 30, 'Month': 9}",GB CNU<>GB OBA      ,2023-10-02 01:50:53.306201+00:00
,,,,,
209170000,9364722,"{'A': 39, 'B': 147, 'C': 12, 'D': 16}","{'Day': 2, 'Hour': 5, 'Minute': 46, 'Month': 10}",GB PEM <-> IE ROS,2023-10-02 01:50:55.982131+00:00
,,,,,
232005890,0,"{'A': 11, 'B': 12, 'C': 3, 'D': 3}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",FISHING             ,2023-10-02 01:50:56.048073+00:00
,,,,,
259228000,9221308,"{'A': 7, 'B': 60, 'C': 8, 'D': 5}","{'Day': 27, 'Hour': 7, 'Minute': 0, 'Month': 9}",FISHFARMS / GBKYL   ,2023-10-02 01:51:00.726005+00:00
,,,,,
235084022,9334222,"{'A': 68, 'B': 15, 'C': 7, 'D': 6}","{'Day': 25, 'Hour': 8, 'Minute': 0, 'Month': 9}",MILFORD BUNKERS,2023-10-02 01:51:16.585273+00:00
,,,,,
212375000,9350666,"{'A': 21, 'B': 121, 'C': 21, 'D': 2}","{'Day': 2, 'Hour': 5, 'Minute': 0, 'Month': 10}",WARRENPOINT         ,2023-10-02 01:51:30.135161+00:00
,,,,,
244750645,9772527,"{'A': 75, 'B': 12, 'C': 8, 'D': 7}","{'Day': 30, 'Hour': 18, 'Minute': 30, 'Month': 9}",RINGASKIDDY,2023-10-02 01:51:34.996600+00:00
,,,,,
232343000,8608339,"{'A': 20, 'B': 70, 'C': 8, 'D': 7}","{'Day': 1, 'Hour': 20, 'Minute': 15, 'Month': 10}", GBOBA-GBCNU,2023-10-02 01:51:37.525824+00:00
,,,,,
232002842,0,"{'A': 25, 'B': 8, 'C': 4, 'D': 4}","{'Day': 4, 'Hour': 12, 'Minute': 30, 'Month': 8}",CH16                ,2023-10-02 01:51:43.735206+00:00
,,,,,
235234000,922961100,"{'A': 14, 'B': 18, 'C': 2, 'D': 6}","{'Day': 3, 'Hour': 15, 'Minute': 0, 'Month': 10}",MENAI BRIDGE        ,2023-10-02 01:51:44.940558+00:00
,,,,,
244333000,9829007,"{'A': 127, 'B': 23, 'C': 5, 'D': 18}","{'Day': 2, 'Hour': 3, 'Minute': 30, 'Month': 10}",IE DUB              ,2023-10-02 01:51:57.211231+00:00
,,,,,
219296000,9151577,"{'A': 22, 'B': 63, 'C': 10, 'D': 9}","{'Day': 1, 'Hour': 19, 'Minute': 30, 'Month': 10}",WHITE CROSS         ,2023-10-02 01:51:59.081063+00:00
,,,,,
235108809,9674610,"{'A': 12, 'B': 14, 'C': 8, 'D': 4}","{'Day': 20, 'Hour': 21, 'Minute': 30, 'Month': 6}",DUBLIN              ,2023-10-02 01:52:02.345972+00:00
,,,,,
235052541,9365178,"{'A': 10, 'B': 60, 'C': 11, 'D': 9}","{'Day': 2, 'Hour': 20, 'Minute': 0, 'Month': 10}",GBRAY GBWMB         ,2023-10-02 01:52:16.298205+00:00
,,,,,
235008930,933113900,"{'A': 12, 'B': 14, 'C': 6, 'D': 5}","{'Day': 18, 'Hour': 8, 'Minute': 0, 'Month': 9}",KISHORN             ,2023-10-02 01:52:17.495836+00:00
,,,,,
305268000,9404091,"{'A': 134, 'B': 7, 'C': 11, 'D': 11}","{'Day': 1, 'Hour': 18, 'Minute': 30, 'Month': 10}",CORK                ,2023-10-02 01:52:20.317943+00:00
,,,,,
250196000,0,"{'A': 16, 'B': 8, 'C': 3, 'D': 4}","{'Day': 17, 'Hour': 23, 'Minute': 24, 'Month': 7}",SCHULL              ,2023-10-02 01:52:24.281240+00:00
,,,,,
250098000,9112741,"{'A': 11, 'B': 19, 'C': 3, 'D': 9}","{'Day': 31, 'Hour': 23, 'Minute': 59, 'Month': 12}",CORK                ,2023-10-02 01:52:25.029510+00:00
,,,,,
250487000,9244439,"{'A': 30, 'B': 35, 'C': 10, 'D': 5}","{'Day': 8, 'Hour': 9, 'Minute': 0, 'Month': 9}",RESEARCH            ,2023-10-02 01:52:31.680724+00:00
,,,,,
232002653,880760000,"{'A': 24, 'B': 24, 'C': 3, 'D': 8}","{'Day': 29, 'Hour': 13, 'Minute': 0, 'Month': 9}",KYLE OF LOCHALSH    ,2023-10-02 01:52:45.868423+00:00
,,,,,
219195000,9214666,"{'A': 30, 'B': 165, 'C': 13, 'D': 13}","{'Day': 30, 'Hour': 12, 'Minute': 15, 'Month': 9}",GBBRK-GBBEL,2023-10-02 01:52:53.695888+00:00
,,,,,
232023027,0,"{'A': 7, 'B': 8, 'C': 3, 'D': 3}","{'Day': 18, 'Hour': 9, 'Minute': 0, 'Month': 9}",NEWLYN ,2023-10-02 01:53:14.428537+00:00
,,,,,
236669000,9020417,"{'A': 77, 'B': 13, 'C': 9, 'D': 6}","{'Day': 1, 'Hour': 22, 'Minute': 30, 'Month': 10}",GB KYL,2023-10-02 01:53:15.596133+00:00
,,,,,
352895000,8516574,"{'A': 22, 'B': 11, 'C': 3, 'D': 5}","{'Day': 12, 'Hour': 11, 'Minute': 30, 'Month': 9}",FISH FARMS CH16     ,2023-10-02 01:53:19.471175+00:00
,,,,,
257715000,9364100,"{'A': 24, 'B': 33, 'C': 5, 'D': 7}","{'Day': 1, 'Hour': 22, 'Minute': 0, 'Month': 10}",MALLAIG             ,2023-10-02 01:53:19.472173+00:00
,,,,,
259170000,9921726,"{'A': 25, 'B': 62, 'C': 10, 'D': 8}","{'Day': 21, 'Hour': 12, 'Minute': 34, 'Month': 3}",FISHFARMS           ,2023-10-02 01:53:21.435794+00:00
,,,,,
636019586,9389849,"{'A': 190, 'B': 38, 'C': 11, 'D': 21}","{'Day': 28, 'Hour': 8, 'Minute': 0, 'Month': 9}",GBFAL               ,2023-10-02 01:53:24.258403+00:00
,,,,,
236522000,9460241,"{'A': 120, 'B': 29, 'C': 14, 'D': 10}","{'Day': 2, 'Hour': 5, 'Minute': 0, 'Month': 10}",FR PJE              ,2023-10-02 01:53:26.212370+00:00
,,,,,
209719000,9355446,"{'A': 132, 'B': 8, 'C': 11, 'D': 11}","{'Day': 2, 'Hour': 20, 'Minute': 0, 'Month': 10}",BELFAST,2023-10-02 01:53:35.341455+00:00
,,,,,
314455000,9229130,"{'A': 75, 'B': 14, 'C': 10, 'D': 4}","{'Day': 3, 'Hour': 20, 'Minute': 0, 'Month': 8}",GBBEL               ,2023-10-02 01:53:36.926297+00:00
,,,,,
232018154,9163025,"{'A': 16, 'B': 53, 'C': 10, 'D': 6}","{'Day': 4, 'Hour': 7, 'Minute': 0, 'Month': 10}",ABERDEEN            ,2023-10-02 01:53:38.509055+00:00
,,,,,
235089447,700203,"{'A': 9, 'B': 6, 'C': 1, 'D': 4}","{'Day': 4, 'Hour': 8, 'Minute': 0, 'Month': 9}",OLD.COURT       ,2023-10-02 01:53:45.510441+00:00
,,,,,
356182000,9228150,"{'A': 170, 'B': 19, 'C': 16, 'D': 16}","{'Day': 26, 'Hour': 20, 'Minute': 0, 'Month': 9}",CORK,2023-10-02 01:53:47.910450+00:00
,,,,,
308919000,8912302,"{'A': 206, 'B': 44, 'C': 27, 'D': 11}","{'Day': 30, 'Hour': 23, 'Minute': 0, 'Month': 9}",GBGSA,2023-10-02 01:53:50.102307+00:00
,,,,,
235068455,0,"{'A': 10, 'B': 9, 'C': 3, 'D': 3}","{'Day': 1, 'Hour': 1, 'Minute': 1, 'Month': 1}",                   ,2023-10-02 01:53:51.609837+00:00
,,,,,
636009548,7422881,"{'A': 166, 'B': 39, 'C': 8, 'D': 19}","{'Day': 3, 'Hour': 9, 'Minute': 30, 'Month': 10}",LIVERPOOL UK        ,2023-10-02 01:53:56.619686+00:00
,,,,,
235108458,9714824,"{'A': 15, 'B': 12, 'C': 5, 'D': 5}","{'Day': 15, 'Hour': 7, 'Minute': 0, 'Month': 9}",CROSSHAVEN          ,2023-10-02 01:54:00.119152+00:00
,,,,,
232008636,9809693,"{'A': 7, 'B': 26, 'C': 11, 'D': 3}","{'Day': 1, 'Hour': 12, 'Minute': 0, 'Month': 10}",KISHORN             ,2023-10-02 01:54:32.329785+00:00
,,,,,
250005367,0,"{'A': 13, 'B': 10, 'C': 4, 'D': 3}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",,2023-10-02 01:54:33.897486+00:00
,,,,,
250004156,0,"{'A': 14, 'B': 9, 'C': 3, 'D': 3}","{'Day': 1, 'Hour': 10, 'Minute': 0, 'Month': 9}",FISHING             ,2023-10-02 01:54:34.592960+00:00
,,,,,
232032303,9921142,"{'A': 10, 'B': 25, 'C': 8, 'D': 7}","{'Day': 1, 'Hour': 18, 'Minute': 0, 'Month': 10}",GBKYL,2023-10-02 01:54:41.733765+00:00
,,,,,
319430000,9623960,"{'A': 12, 'B': 32, 'C': 7, 'D': 9}","{'Day': 13, 'Hour': 18, 'Minute': 0, 'Month': 9}",FALMOUTH,2023-10-02 01:54:42.052896+00:00
,,,,,
232033586,0,"{'A': 10, 'B': 9, 'C': 4, 'D': 4}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",BE IN 4--6 AFTERNOON,2023-10-02 01:54:43.272633+00:00
,,,,,
