376117000,9115937,KEVSER S            ,J8B6090,70,6.2,78,12,4,9,10,12,6,0,IERIN               ,1,2023-10-12 06:19:55.365541+00:00
232003288,9158953,CLANSMAN,MXXG8,69,3.2,14,85,8,8,10,12,9,40,GB AGO,1,2023-10-12 06:19:55.464804+00:00
250487000,9244439,RV CELTIC EXPLORER  ,EIGB   ,39,5.8,30,35,10,5,10,9,19,0,RESEARCH            ,1,2023-10-12 06:20:00.133848+00:00
232003889,9001693,FORTITUDE,MMQU9,52,4.2,12,18,4,6,6,4,16,0,PENZANCE,15,2023-10-12 06:20:12.441827+00:00
250004253,9547855,DSG TITAN ESCORT TUG,EISD6  ,90,5.8,15,15,5,5,12,13,10,30,CORK                ,1,2023-10-12 06:20:17.840308+00:00
246213000,9056583,NORBANK,PGIS,61,5.6,9,158,11,11,10,12,5,15,GBLIV<->IEDUB,1,2023-10-12 06:20:29.274042+00:00
244870189,9772539,ARKLOW VIEW,PDDU,70,6.6,75,12,7,8,10,12,10,0,GBAVO,1,2023-10-12 06:20:33.021330+00:00
235021774,0,ILENE               ,MZWK   ,30,0,15,5,3,2,0,0,0,0,,1,2023-10-12 06:20:34.968027+00:00
255775000,9354454,JSP ANNA,CQLQ,74,7.2,10,124,11,13,10,12,5,0,IEDUB,1,2023-10-12 06:20:36.801615+00:00
311307000,9195169,NORWEGIAN DAWN,C6FT7,69,8.5,40,255,16,16,10,12,5,0,"CORK, IRELAND",1,2023-10-12 06:20:44.668710+00:00
235002743,0,VILLAGE BELLE IV    ,MOYJ   ,30,0,15,3,2,3,1,1,0,0,FRIDAY              ,15,2023-10-12 06:20:45.304940+00:00
235116077,0,ST DAVIDS           ,2JIA5  ,50,1.5,12,7,2,2,6,13,11,0,MILFORD HAVEN       ,1,2023-10-12 06:20:53.003892+00:00
232039981,9740720,LOCH FRISA          ,MKQZ5  ,60,3.4,23,23,8,8,9,22,5,30,GB CNU<>GB OBA      ,1,2023-10-12 06:20:53.906175+00:00
235101000,0,BRITANNIA V  CH8  16,GHLL,30,0,11,4,3,3,0,0,0,0,NEWLYN,1,2023-10-12 06:20:59.827438+00:00
255806016,9354466,HELMUT,CQIN7,79,8,14,120,11,11,10,12,12,0,IEDUB,1,2023-10-12 06:21:01.417231+00:00
538008893,9346744,P. KIKUMA           ,V7A2880,81,12.5,208,40,26,18,10,4,11,0,IEWHI               ,1,2023-10-12 06:21:13.121785+00:00
235067374,9476329,SD MARS             ,2BME6  ,52,3.2,10,16,2,2,4,19,7,30,KYLE                ,1,2023-10-12 06:21:15.863409+00:00
232033754,0,MOWI CHALLENGER,MISZ3,70,0,4,11,3,5,2,18,14,20,KYLE,15,2023-10-12 06:21:15.864665+00:00
232026880,0,PATRICIA MATHESON   ,MHAI5  ,52,2.4,11,8,2,6,9,27,12,30,KYLE                ,1,2023-10-12 06:21:20.741979+00:00
212935000,9388510,ELBCARRIER,5BKL4,79,5.9,127,12,11,11,10,13,13,0,NLRTM,1,2023-10-12 06:21:25.307288+00:00
235004756,0,HERITAGE            ,ZNOP4  ,30,3.2,16,5,3,2,8,23,2,0,FISHING'GROUND      ,1,2023-10-12 06:21:27.052336+00:00
232020455,0,CRC VANGUARD        ,MERC2  ,40,1,13,0,0,4,6,24,15,30,FRESHWATER WEST     ,15,2023-10-12 06:21:33.752116+00:00
245610000,9263590,THUN GEMINI,PBJW,89,4.8,98,16,11,4,10,11,8,0,MILFORDHAVEN,1,2023-10-12 06:21:35.072986+00:00
234781000,879201300,ILLUSTRIS B119      ,GFBV   ,30,3.2,0,0,0,0,0,0,24,60,PVOGIE              ,1,2023-10-12 06:21:40.169272+00:00
211156800,9416563,FAIRPLAY-30         ,DFPR2  ,52,6.5,9,30,8,5,10,14,7,0,GB HLY              ,1,2023-10-12 06:21:44.657007+00:00
244870420,9760378,LADY ARIETTE        ,PDCZ   ,70,4.9,75,13,6,8,10,10,10,0,KINSALE             ,1,2023-10-12 06:21:53.169771+00:00
212400000,9350678,SEATRUCK PACE       ,5BKW2  ,70,5.4,21,121,2,21,10,12,4,0,IEDUB               ,1,2023-10-12 06:21:54.556027+00:00
250223000,0,LAETITIA            ,EI 5901,30,3,10,5,3,3,0,0,24,60,FISHING GROUND      ,1,2023-10-12 06:21:55.915111+00:00
235108007,0,HAVILAH             ,2HZZ8  ,70,3,24,3,5,5,0,0,24,60,INVERTOTE           ,1,2023-10-12 06:21:59.498702+00:00
311001109,8521232,AMBIENCE,C6FH4,69,8.3,45,200,18,17,10,12,8,0,IE COB,1,2023-10-12 06:22:02.532957+00:00
209952000,9214991,ULYSSES,C4HP2,61,6.3,10,194,18,18,10,12,10,30,DUBLIN<>HOLYHEAD,1,2023-10-12 06:22:04.038450+00:00
232032780,0,KALLISTA HELEN      ,MIOR4  ,90,2.6,19,7,9,3,10,8,10,0,DUNSTAFFNAGE        ,1,2023-10-12 06:22:05.261648+00:00
250429000,403605,CARMONA             ,EI6206 ,30,5.2,17,10,4,4,10,9,14,0,FISHING GROUNDS     ,1,2023-10-12 06:22:06.966359+00:00
248743000,9823352,LAURELINE           ,9HA4791,90,7,23,194,28,4,10,12,4,0,IEDUB               ,1,2023-10-12 06:22:12.733279+00:00
235068455,0,PICTON,2BQN5,50,1.5,10,9,3,3,1,1,1,1,                   ,1,2023-10-12 06:22:14.439903+00:00
250108440,9071258,GERRY O SULLIVAN    ,EILC   ,50,5.2,12,18,6,5,0,0,24,60,,1,2023-10-12 06:22:15.149380+00:00
232005850,0,FV BILLYROWNEY PZ532,MGMS9  ,30,3.8,9,6,3,3,0,0,24,60,FISHING GROUNDS     ,1,2023-10-12 06:22:17.850338+00:00
250098000,9112741,DSG ALEX ESCORT TUG ,EIDK   ,52,5.1,11,19,3,9,12,31,23,59,CORK                ,1,2023-10-12 06:22:23.951770+00:00
249107000,9209453,CATHERINE           ,9HA4113,0,6.9,162,20,14,12,10,12,5,0,IEORK               ,1,2023-10-12 06:22:31.988912+00:00
245934000,9263605,THUN GENIUS         ,PBKM   ,89,6.5,114,1,8,7,10,13,1,0,IE DUB              ,1,2023-10-12 06:22:37.057486+00:00
538009223,9362982,LENI                ,V7A4474,70,7,201,24,14,18,10,17,5,0,RU MMK              ,1,2023-10-12 06:22:43.320281+00:00
232002653,880760000,SD WARDEN           ,GACZ   ,79,3.5,24,24,3,8,11,7,9,30,KYLE OF LOCHALSH    ,1,2023-10-12 06:22:43.368930+00:00
235000295,8966470,LORD OF THE GLENS   ,ZQOE9  ,60,2.8,7,38,8,2,10,12,8,0,CRAIGNURE           ,1,2023-10-12 06:23:05.013556+00:00
275493000,8516263,CEG GALAXY          ,YLPF   ,70,3.5,51,12,9,3,9,10,18,0,WICKLOW             ,1,2023-10-12 06:23:05.478635+00:00
212637000,9803675,BG DIAMOND          ,5BVG4  ,79,7.3,135,18,12,12,10,11,13,45,IEORK               ,0,2023-10-12 06:23:18.943904+00:00
232006643,9818761,GINA MARY,MAQQ2,9,3,0,0,0,0,10,9,7,0,SCONSER,1,2023-10-12 06:23:23.394834+00:00
235108809,9674610,GIANO               ,2IDN5  ,99,5.3,12,14,8,4,6,20,21,30,DUBLIN              ,1,2023-10-12 06:23:27.601155+00:00
305389000,9433743,PEGASUS,V2ED2,31,5.8,15,35,7,7,10,14,7,0,GBHLY,1,2023-10-12 06:23:34.313606+00:00
538006178,9681170,QUARTZ              ,V7KN5  ,80,7.7,148,35,12,22,10,6,15,0,CA MTR>GB PEM       ,1,2023-10-12 06:23:36.172524+00:00
235089447,700203,SEAMOGS ,MBRE3,36,1.9,9,6,1,4,9,4,8,0,OLD.COURT       ,15,2023-10-12 06:23:46.762768+00:00
231873000,9963487,BALTIC CRYSTAL      ,OZ2211 ,70,6.5,89,11,1,13,10,19,14,0,GBBEL>SEROR         ,1,2023-10-12 06:23:51.578346+00:00
636016722,9705885,ELKA ASTIR          ,D5HL6  ,80,8.2,161,28,12,23,10,5,18,0,FOR ORDERS          ,1,2023-10-12 06:24:12.334047+00:00
232023027,0,OBERVARGH     ,MFOU4,52,1.4,7,8,3,3,9,18,9,0,NEWLYN ,3,2023-10-12 06:24:18.375184+00:00
258310000,9321603,BERGEN STAR,LAQM8,89,5.3,80,10,1,15,10,11,7,0,IE ORK,1,2023-10-12 06:24:24.389672+00:00
259038000,9344514,FRI LIEPAJA         ,LANO8  ,79,4,75,15,8,6,10,9,12,0,ZZUKN               ,1,2023-10-12 06:24:24.662613+00:00
232004057,0,FRANCESCA_TO 80 ,GHMB,99,0,10,6,3,2,0,0,24,60,NEWLYN,15,2023-10-12 06:24:47.389091+00:00
232008636,9809693,VOE VANGUARD        ,MBEN9  ,52,5,7,26,11,3,10,6,12,0,KISHORN             ,1,2023-10-12 06:24:56.349493+00:00
235063854,9412397,SVITZER WATWICK     ,2AXZ9  ,52,5.2,12,22,11,7,9,28,9,0,GBMLF               ,1,2023-10-12 06:25:05.371496+00:00
215865000,9854363,MINERVA PSARA       ,9HA5338,80,11.5,234,61,24,22,10,22,21,0,FOR ORDERS          ,1,2023-10-12 06:25:08.279793+00:00
352895000,8516574,M/V JENNA           ,HP6349 ,70,2.5,22,11,3,5,10,10,12,30,KYLE OF LOCHALSH    ,1,2023-10-12 06:25:09.284433+00:00
250000213,9327712,RONA                ,EITN   ,30,0,33,7,3,6,9,13,7,0,BELFAST             ,1,2023-10-12 06:25:19.451824+00:00
232047896,0,SOUTHERN SWAN,MNTO2,36,0,4,4,0,0,10,11,23,0, ,1,2023-10-12 06:25:20.234616+00:00
235066014,9440758,SVITZER LINDSWAY    ,2BGW7  ,52,7.4,15,19,8,6,1,1,23,59,MILFORD HAVEN       ,1,2023-10-12 06:25:21.328450+00:00
250006183,0,HARVEST REAPER II   ,EI-XW-3,30,3,10,7,1,5,12,21,8,30,BALTIMORE           ,15,2023-10-12 06:25:33.361585+00:00
244066000,9828998,THUN LIVERPOOL      ,PBWN   ,80,8.8,119,30,6,17,10,12,17,0,GBCDF               ,1,2023-10-12 06:25:36.995928+00:00
376117000,9115937,KEVSER S            ,J8B6090,70,6.2,78,12,4,9,10,12,6,0,IERIN               ,1,2023-10-12 06:25:56.776281+00:00
250487000,9244439,RV CELTIC EXPLORER  ,EIGB   ,39,5.8,30,35,10,5,10,9,19,0,RESEARCH            ,1,2023-10-12 06:25:57.529451+00:00
235093244,0,LADY OF AVENEL,2FPU9,36,3,22,10,3,3,6,19,16,0,SCAVAIG,1,2023-10-12 06:26:04.327535+00:00
319430000,9623960,SY HEMISPHERE,ZGBV7,36,3.2,12,32,7,9,9,13,18,0,FALMOUTH,1,2023-10-12 06:26:06.288486+00:00
210098000,9807322,STENA EMBLA,5BQA5,61,6.2,55,160,3,25,10,12,5,30,BELFAST<>BIRKENHEAD,3,2023-10-12 06:26:13.471107+00:00
250004253,9547855,DSG TITAN ESCORT TUG,EISD6  ,90,5.8,15,15,5,5,12,13,10,30,CORK                ,1,2023-10-12 06:26:18.050224+00:00
255775000,9354454,JSP ANNA,CQLQ,74,7.2,10,124,11,13,10,12,5,0,IEDUB,1,2023-10-12 06:26:32.647201+00:00
253751000,9435480,CONNECTOR           ,LXEV   ,95,8.4,44,113,16,16,10,9,11,0,MILFORD HAVEN       ,1,2023-10-12 06:26:34.818016+00:00
232021327,0,KATHRYN MATHESON,MEZP2,79,2.1,4,8,6,4,10,13,7,0,KYLE,1,2023-10-12 06:26:40.096546+00:00
311307000,9195169,NORWEGIAN DAWN,C6FT7,69,8.5,40,255,16,16,10,12,5,0,"CORK, IRELAND",1,2023-10-12 06:26:44.375833+00:00
275487000,8303173,CEG COSMOS          ,YLOT   ,70,3.9,50,12,6,5,10,12,7,0,QBAN                ,1,2023-10-12 06:26:48.430561+00:00
378399000,0,CATALINA            ,ZJL9756,36,4.5,31,13,3,7,0,0,24,60,FALMOUTH            ,1,2023-10-12 06:26:50.524666+00:00
232039981,9740720,LOCH FRISA          ,MKQZ5  ,60,3.4,23,23,8,8,9,22,5,30,GB CNU<>GB OBA      ,1,2023-10-12 06:26:52.295054+00:00
255806016,9354466,HELMUT,CQIN7,79,8,14,120,11,11,10,12,12,0,IEDUB,1,2023-10-12 06:27:00.638678+00:00
235101000,0,BRITANNIA V  CH8  16,GHLL,30,0,11,4,3,3,0,0,0,0,NEWLYN,1,2023-10-12 06:27:01.374642+00:00
232009973,7008025,G/V RESOLUTE        ,MBND5  ,90,3.5,16,8,4,4,10,13,12,0,FRASERBURGH         ,1,2023-10-12 06:27:02.154626+00:00
538008893,9346744,P. KIKUMA           ,V7A2880,81,12.5,208,40,26,18,10,4,11,0,IEWHI               ,1,2023-10-12 06:27:15.859919+00:00
220502000,9323819,BRO NUUK            ,OXHP2  ,80,8.1,117,27,7,16,10,12,7,25,GBBEL               ,1,2023-10-12 06:27:26.190323+00:00
235004756,0,HERITAGE            ,ZNOP4  ,30,3.2,16,5,3,2,8,23,2,0,FISHING'GROUND      ,1,2023-10-12 06:27:27.001866+00:00
234781000,879201300,ILLUSTRIS B119      ,GFBV   ,30,3.2,0,0,0,0,0,0,24,60,PVOGIE              ,1,2023-10-12 06:27:40.190435+00:00
211156800,9416563,FAIRPLAY-30         ,DFPR2  ,52,6.5,9,30,8,5,10,14,7,0,GB HLY              ,1,2023-10-12 06:27:46.980683+00:00
235065812,8769717,SEAFOX-7            ,2BGC6  ,99,8.4,0,0,0,0,10,14,6,0,HOLYHEAD            ,6,2023-10-12 06:27:51.016379+00:00
244870420,9760378,LADY ARIETTE        ,PDCZ   ,70,4.9,75,13,6,8,10,10,10,0,KINSALE             ,1,2023-10-12 06:27:53.162595+00:00
209952000,9214991,ULYSSES,C4HP2,61,6.3,10,194,18,18,10,12,10,30,DUBLIN<>HOLYHEAD,1,2023-10-12 06:27:59.424636+00:00
250223000,0,LAETITIA            ,EI 5901,30,3,10,5,3,3,0,0,24,60,FISHING GROUND      ,1,2023-10-12 06:27:59.644990+00:00
235108007,0,HAVILAH             ,2HZZ8  ,70,3,24,3,5,5,0,0,24,60,INVERTOTE           ,1,2023-10-12 06:27:59.888304+00:00
311001109,8521232,AMBIENCE,C6FH4,69,8.3,45,200,18,17,10,12,8,0,IE COB,1,2023-10-12 06:28:02.493025+00:00
232032780,0,KALLISTA HELEN      ,MIOR4  ,90,2.6,19,7,9,3,10,8,10,0,DUNSTAFFNAGE        ,1,2023-10-12 06:28:05.150598+00:00
250429000,403605,CARMONA             ,EI6206 ,30,5.2,17,10,4,4,10,9,14,0,FISHING GROUNDS     ,1,2023-10-12 06:28:06.639498+00:00
250108440,9071258,GERRY O SULLIVAN    ,EILC   ,50,5.2,12,18,6,5,0,0,24,60,,1,2023-10-12 06:28:14.862295+00:00
232002848,8516568,LESLIE ANNE         ,GABX   ,70,1.4,26,4,6,1,10,9,18,30,KISHORN             ,1,2023-10-12 06:28:15.067054+00:00
232005850,0,FV BILLYROWNEY PZ532,MGMS9  ,30,3.8,9,6,3,3,0,0,24,60,FISHING GROUNDS     ,1,2023-10-12 06:28:21.544568+00:00
250006456,9757137,ARKLOW CLIPPER      ,EIYZ9  ,70,6.3,77,10,6,9,10,6,22,0,GBBEL               ,1,2023-10-12 06:28:23.302933+00:00
250098000,9112741,DSG ALEX ESCORT TUG ,EIDK   ,52,5.1,11,19,3,9,12,31,23,59,CORK                ,1,2023-10-12 06:28:23.428417+00:00
352895000,8516574,M/V JENNA           ,HP6349 ,70,2.5,22,11,3,5,10,10,12,30,KISHORN CH8         ,1,2023-10-12 06:28:32.170105+00:00
249107000,9209453,CATHERINE           ,9HA4113,0,6.9,162,20,14,12,10,12,5,0,IEORK               ,1,2023-10-12 06:28:32.298103+00:00
253596000,9285586,GEO OCEAN III,LXGP,90,4.5,17,61,13,5,10,13,3,0,"BREST, FR",1,2023-10-12 06:28:35.544609+00:00
245934000,9263605,THUN GENIUS         ,PBKM   ,89,6.5,114,1,8,7,10,13,1,0,IE DUB              ,1,2023-10-12 06:28:37.436541+00:00
538009223,9362982,LENI                ,V7A4474,70,7,201,24,14,18,10,17,5,0,RU MMK              ,1,2023-10-12 06:28:43.300838+00:00
235003307,0,PORTAFERRY II       ,ZNXC8  ,60,2,30,30,12,2,3,30,15,30,PFY<->SFD           ,15,2023-10-12 06:28:52.750895+00:00
257562000,9247168,SIRI KNUTSEN        ,LAKD8  ,80,11.6,153,36,11,16,10,11,5,0,PEMBROKE            ,1,2023-10-12 06:28:54.849304+00:00
314217000,9145554,WILSON MAAS         ,8PSZ   ,79,4.1,70,8,5,5,10,10,20,0,GBKYL               ,1,2023-10-12 06:29:10.089023+00:00
235008930,933113900,VOE VIKING          ,MHWM4  ,52,2.5,12,14,6,5,9,18,8,0,KISHORN             ,15,2023-10-12 06:29:10.369041+00:00
212637000,9803675,BG DIAMOND          ,5BVG4  ,79,7.3,135,18,12,12,10,11,13,45,IEORK               ,0,2023-10-12 06:29:19.356496+00:00
235108809,9674610,GIANO               ,2IDN5  ,99,5.3,12,14,8,4,6,20,21,30,DUBLIN              ,1,2023-10-12 06:29:27.346516+00:00
232002842,0,CARLY               ,GABV   ,70,2.5,25,8,4,4,8,4,12,30,CH16                ,15,2023-10-12 06:29:31.363725+00:00
232006643,9818761,GINA MARY,MAQQ2,9,3,0,0,0,0,10,9,7,0,SCONSER,1,2023-10-12 06:29:32.358202+00:00
305389000,9433743,PEGASUS,V2ED2,31,5.8,15,35,7,7,10,14,7,0,GBHLY,1,2023-10-12 06:29:33.813894+00:00
235089447,700203,SEAMOGS ,MBRE3,36,1.9,9,6,1,4,9,4,8,0,OLD.COURT       ,15,2023-10-12 06:29:46.520018+00:00
231873000,9963487,BALTIC CRYSTAL      ,OZ2211 ,70,6.5,89,11,1,13,10,19,14,0,GBBEL>SEROR         ,1,2023-10-12 06:29:52.094559+00:00
235110355,0,GIRL NATALIE        ,2IJT8  ,30,0,0,0,0,0,0,0,24,60,FISHING             ,15,2023-10-12 06:30:04.746075+00:00
636016722,9705885,ELKA ASTIR          ,D5HL6  ,80,8.2,161,28,12,23,10,5,18,0,FOR ORDERS          ,1,2023-10-12 06:30:12.412466+00:00
232023027,0,OBERVARGH     ,MFOU4,52,1.4,7,8,3,3,9,18,9,0,NEWLYN ,3,2023-10-12 06:30:23.030061+00:00
258310000,9321603,BERGEN STAR,LAQM8,89,5.3,80,10,1,15,10,11,7,0,IE ORK,1,2023-10-12 06:30:24.212613+00:00
259038000,9344514,FRI LIEPAJA         ,LANO8  ,79,4,75,15,8,6,10,9,12,0,ZZUKN               ,1,2023-10-12 06:30:26.840735+00:00
232004057,0,FRANCESCA_TO 80 ,GHMB,99,0,10,6,3,2,0,0,24,60,NEWLYN,15,2023-10-12 06:30:47.062388+00:00
215865000,9854363,MINERVA PSARA       ,9HA5338,80,11.5,234,61,24,22,10,22,21,0,FOR ORDERS          ,1,2023-10-12 06:31:08.278416+00:00
250000213,9327712,RONA                ,EITN   ,30,0,33,7,3,6,9,13,7,0,BELFAST             ,1,2023-10-12 06:31:20.968820+00:00
235066014,9440758,SVITZER LINDSWAY    ,2BGW7  ,52,7.4,15,19,8,6,1,1,23,59,MILFORD HAVEN       ,1,2023-10-12 06:31:21.293650+00:00
209763000,9247388,M/T APATYTH         ,5BJC4  ,89,6.3,130,38,15,12,10,11,21,0,GBFAW-GBMLF         ,1,2023-10-12 06:31:25.210830+00:00
250006183,0,HARVEST REAPER II   ,EI-XW-3,30,3,10,7,1,5,12,21,8,30,BALTIMORE           ,15,2023-10-12 06:31:34.440469+00:00
232003288,9158953,CLANSMAN,MXXG8,69,3.2,14,85,8,8,10,12,9,40,GB AGO,1,2023-10-12 06:31:56.020430+00:00
376117000,9115937,KEVSER S            ,J8B6090,70,6.2,78,12,4,9,10,12,6,0,IERIN               ,1,2023-10-12 06:31:57.376291+00:00
250487000,9244439,RV CELTIC EXPLORER  ,EIGB   ,39,5.8,30,35,10,5,10,9,19,0,RESEARCH            ,1,2023-10-12 06:31:58.669115+00:00
319037000,8955536,S/Y ADELA           ,ZCGB9  ,37,5,30,8,4,4,9,23,11,0,FALMOUTH            ,0,2023-10-12 06:32:03.390122+00:00
250004253,9547855,DSG TITAN ESCORT TUG,EISD6  ,90,5.8,15,15,5,5,12,13,10,30,CORK                ,1,2023-10-12 06:32:17.926308+00:00
246213000,9056583,NORBANK,PGIS,61,5.6,9,158,11,11,10,12,5,15,GBLIV<->IEDUB,1,2023-10-12 06:32:29.822406+00:00
244870189,9772539,ARKLOW VIEW,PDDU,70,6.6,75,12,7,8,10,12,10,0,GBAVO,1,2023-10-12 06:32:32.486562+00:00
253751000,9435480,CONNECTOR           ,LXEV   ,95,8.4,44,113,16,16,10,9,11,0,MILFORD HAVEN       ,1,2023-10-12 06:32:34.340888+00:00
235021774,0,ILENE               ,MZWK   ,30,0,15,5,3,2,0,0,0,0,,1,2023-10-12 06:32:34.970562+00:00
311307000,9195169,NORWEGIAN DAWN,C6FT7,69,8.5,40,255,16,16,10,12,5,0,"CORK, IRELAND",1,2023-10-12 06:32:44.253304+00:00
235116077,0,ST DAVIDS           ,2JIA5  ,50,1.5,12,7,2,2,6,13,11,0,MILFORD HAVEN       ,1,2023-10-12 06:32:53.900703+00:00
255806016,9354466,HELMUT,CQIN7,79,8,14,120,11,11,10,12,12,0,IEDUB,1,2023-10-12 06:32:57.789039+00:00
235101000,0,BRITANNIA V  CH8  16,GHLL,30,0,11,4,3,3,0,0,0,0,NEWLYN,1,2023-10-12 06:33:02.556582+00:00
538008893,9346744,P. KIKUMA           ,V7A2880,81,12.5,208,40,26,18,10,4,11,0,IEWHI               ,1,2023-10-12 06:33:13.485814+00:00
232026880,0,PATRICIA MATHESON   ,MHAI5  ,52,2.4,11,8,2,6,9,27,12,30,KYLE                ,1,2023-10-12 06:33:20.299279+00:00
235004756,0,HERITAGE            ,ZNOP4  ,30,3.2,16,5,3,2,8,23,2,0,FISHING'GROUND      ,1,2023-10-12 06:33:27.072843+00:00
245610000,9263590,THUN GEMINI,PBJW,89,4.8,98,16,11,4,10,11,8,0,MILFORDHAVEN,1,2023-10-12 06:33:35.233615+00:00
234781000,879201300,ILLUSTRIS B119      ,GFBV   ,30,3.2,0,0,0,0,0,0,24,60,PVOGIE              ,1,2023-10-12 06:33:40.230573+00:00
211156800,9416563,FAIRPLAY-30         ,DFPR2  ,52,6.5,9,30,8,5,10,14,7,0,GB HLY              ,1,2023-10-12 06:33:46.277256+00:00
235065812,8769717,SEAFOX-7            ,2BGC6  ,99,8.4,0,0,0,0,10,14,6,0,HOLYHEAD            ,6,2023-10-12 06:33:50.041969+00:00
212400000,9350678,SEATRUCK PACE       ,5BKW2  ,70,5.4,21,121,2,21,10,12,4,0,IEDUB               ,1,2023-10-12 06:33:53.066536+00:00
244870420,9760378,LADY ARIETTE        ,PDCZ   ,70,4.9,75,13,6,8,10,10,10,0,KINSALE             ,1,2023-10-12 06:33:53.307542+00:00
250223000,0,LAETITIA            ,EI 5901,30,3,10,5,3,3,0,0,24,60,FISHING GROUND      ,1,2023-10-12 06:33:54.879797+00:00
209952000,9214991,ULYSSES,C4HP2,61,6.3,10,194,18,18,10,12,10,30,DUBLIN<>HOLYHEAD,1,2023-10-12 06:33:56.662159+00:00
232047896,0,SOUTHERN SWAN,MNTO2,36,0,4,4,0,0,10,11,23,0, ,1,2023-10-12 06:33:57.774133+00:00
235108007,0,HAVILAH             ,2HZZ8  ,70,3,24,3,5,5,0,0,24,60,INVERTOTE           ,1,2023-10-12 06:34:01.800762+00:00
250004253,9547855,DSG TITAN ESCORT TUG,EISD6  ,90,5.8,15,15,5,5,12,13,10,30,CORK                ,1,2023-10-12 06:34:02.358676+00:00
311001109,8521232,AMBIENCE,C6FH4,69,8.3,45,200,18,17,10,12,8,0,IE COB,1,2023-10-12 06:34:03.277242+00:00
232032780,0,KALLISTA HELEN      ,MIOR4  ,90,2.6,19,7,9,3,10,8,10,0,DUNSTAFFNAGE        ,1,2023-10-12 06:34:05.109243+00:00
250429000,403605,CARMONA             ,EI6206 ,30,5.2,17,10,4,4,10,9,14,0,FISHING GROUNDS     ,1,2023-10-12 06:34:07.125691+00:00
232004148,0,LADY HEATHER        ,MZFT3  ,60,1.1,10,5,5,0,0,0,24,60,GBGSA               ,15,2023-10-12 06:34:09.085343+00:00
636019261,9379129,RUI FU SHENG,D5TR6,80,7.5,149,35,12,21,10,17,12,0,TALLINN,1,2023-10-12 06:34:10.445437+00:00
235068455,0,PICTON,2BQN5,50,1.5,10,9,3,3,1,1,1,1,                   ,1,2023-10-12 06:34:11.223449+00:00
250108440,9071258,GERRY O SULLIVAN    ,EILC   ,50,5.2,12,18,6,5,0,0,24,60,,1,2023-10-12 06:34:14.908490+00:00
232005850,0,FV BILLYROWNEY PZ532,MGMS9  ,30,3.8,9,6,3,3,0,0,24,60,FISHING GROUNDS     ,1,2023-10-12 06:34:18.510838+00:00
250098000,9112741,DSG ALEX ESCORT TUG ,EIDK   ,52,5.1,11,19,3,9,12,31,23,59,CORK                ,1,2023-10-12 06:34:22.533911+00:00
352895000,8516574,M/V JENNA           ,HP6349 ,70,2.5,22,11,3,5,10,10,12,30,KISHORN CH8         ,1,2023-10-12 06:34:31.988442+00:00
249107000,9209453,CATHERINE           ,9HA4113,0,6.9,162,20,14,12,10,12,5,0,IEORK               ,1,2023-10-12 06:34:33.413719+00:00
245934000,9263605,THUN GENIUS         ,PBKM   ,89,6.5,114,1,8,7,10,13,1,0,IE DUB              ,1,2023-10-12 06:34:37.040331+00:00
253596000,9285586,GEO OCEAN III,LXGP,90,4.5,17,61,13,5,10,13,3,0,"BREST, FR",1,2023-10-12 06:34:38.101341+00:00
255802790,9514755,NORDIC HAMBURG,CQPU,71,8.1,142,10,11,11,10,12,6,0,GBBEL,1,2023-10-12 06:34:41.758401+00:00
538009223,9362982,LENI                ,V7A4474,70,7,201,24,14,18,10,17,5,0,RU MMK              ,1,2023-10-12 06:34:43.321027+00:00
235003307,0,PORTAFERRY II       ,ZNXC8  ,60,2,30,30,12,2,3,30,15,30,PFY<->SFD           ,15,2023-10-12 06:35:04.098014+00:00
275493000,8516263,CEG GALAXY          ,YLPF   ,70,3.5,51,12,9,3,9,10,18,0,WICKLOW             ,1,2023-10-12 06:35:07.500367+00:00
212637000,9803675,BG DIAMOND          ,5BVG4  ,79,7.3,135,18,12,12,10,11,13,45,IEORK               ,0,2023-10-12 06:35:19.638778+00:00
232343000,8608339,ISLE OF MULL,MJCE3,69,3.3,20,70,8,7,10,12,10,0, GBOBA-GBCNU,1,2023-10-12 06:35:21.205307+00:00
232006643,9818761,GINA MARY,MAQQ2,9,3,0,0,0,0,10,9,7,0,SCONSER,1,2023-10-12 06:35:23.844236+00:00
304642000,9246554,ALLEGRO,V2CQ5,71,8.7,124,10,12,11,10,14,21,0,NLRTM,1,2023-10-12 06:35:23.942412+00:00
235108809,9674610,GIANO               ,2IDN5  ,99,5.3,12,14,8,4,6,20,21,30,DUBLIN              ,1,2023-10-12 06:35:29.420266+00:00
305389000,9433743,PEGASUS,V2ED2,31,5.8,15,35,7,7,10,14,7,0,GBHLY,1,2023-10-12 06:35:31.665826+00:00
235089447,700203,SEAMOGS ,MBRE3,36,1.9,9,6,1,4,9,4,8,0,OLD.COURT       ,15,2023-10-12 06:35:45.380668+00:00
352895000,8516574,M/V JENNA           ,HP6349 ,70,2.5,22,11,3,5,10,10,12,30,KISHORN CH8         ,1,2023-10-12 06:35:50.978851+00:00
235110355,0,GIRL NATALIE        ,2IJT8  ,30,0,0,0,0,0,0,0,24,60,FISHING             ,15,2023-10-12 06:35:52.808656+00:00
308919000,8912302,YEOMAN BRIDGE,C6JY9,70,8.5,206,44,27,11,10,10,7,0,GBGSA,1,2023-10-12 06:36:01.860992+00:00
